DATAFLOW,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2021-03,947.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-01,368.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-02,325.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-03,365.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-04,320.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-05,405.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-06,395.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-07,357.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-08,357.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-09,369.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-10,320.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-11,331.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-12,344.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-01,379.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-02,358.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-03,352.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-04,339.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-05,333.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-06,344.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-07,359.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-08,371.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-09,354.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-10,391.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-11,334.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-12,321.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-01,226.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-02,258.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-03,238.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-04,198.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-05,174.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-06,123.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-07,72.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-08,114.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-09,166.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-10,120.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-11,176.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-12,138.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-01,140.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-02,106.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-03,124.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-04,117.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-05,69.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-06,80.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-07,104.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-08,104.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-09,302.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-10,199.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-11,173.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-12,143.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-01,134.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-02,159.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-03,187.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-04,165.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-05,155.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-06,151.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-07,162.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-08,137.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-09,159.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-10,196.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-11,230.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-12,222.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-01,257.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-02,190.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-03,245.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-04,252.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-05,251.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-06,210.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-07,219.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-08,148.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-09,218.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-10,217.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-11,306.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-12,273.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2020-01,302.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2020-02,282.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2020-03,297.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2020-04,247.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2020-05,265.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2020-06,244.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2020-07,267.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2020-08,273.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2020-09,302.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2020-10,288.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2020-11,314.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2020-12,358.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2021-01,409.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2021-02,299.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2021-03,347.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-01,5544.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-02,4640.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-03,4535.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-04,4685.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-05,5221.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-06,4909.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-07,4892.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-08,3550.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-09,4252.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-10,4261.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-11,4273.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-12,4996.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-01,4959.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-02,4746.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-03,4834.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-04,5086.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-05,5253.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-06,4822.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-07,5782.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-08,4835.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-09,4929.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-10,4775.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-11,5100.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-12,6079.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-01,5261.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-02,4782.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-03,4978.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-04,5097.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-05,5847.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-06,5526.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-07,5758.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-08,4869.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-09,5341.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-10,5795.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-11,5747.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-12,6284.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-01,6997.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-02,5178.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-03,5364.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-04,5790.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-05,6260.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-06,5993.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-07,5967.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-08,5262.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-09,4910.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-10,5418.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-11,5771.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-12,6712.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-01,5347.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-02,5719.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-03,6399.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-04,5901.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-05,6240.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-06,5744.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-07,5932.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-08,5238.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-09,5379.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-10,4929.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-11,5140.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-12,5909.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-01,6546.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-02,5116.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-03,6047.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-04,6713.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-05,6695.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-06,6377.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-07,6554.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-08,5476.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-09,5489.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-10,5203.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-11,5333.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-12,5363.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-01,5651.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-02,4829.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-03,5654.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-04,6164.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-05,5760.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-06,5831.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-07,5866.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-08,5184.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-09,5348.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-10,5232.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-11,4816.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-12,5892.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2021-01,6235.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2021-02,4939.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2021-03,6155.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-01,561.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-02,501.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-03,460.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-04,334.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-05,294.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-06,277.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-07,249.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-08,251.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-09,262.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-10,435.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-11,456.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-12,594.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-01,486.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-02,450.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-03,492.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-04,344.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-05,330.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-06,255.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-07,296.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-08,212.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-09,395.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-10,372.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-11,424.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-12,569.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-01,535.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-02,431.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-03,393.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-04,350.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-05,234.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-06,283.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-07,233.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-08,209.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-09,321.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-10,352.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-11,579.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-12,512.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-01,473.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-02,495.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-03,454.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-04,342.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-05,372.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-06,217.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-07,352.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-08,342.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-09,447.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-10,444.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-11,414.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-12,590.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2018-01,515.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2018-02,488.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2018-03,573.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2018-04,342.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2018-05,407.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2018-06,312.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2018-07,256.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2018-08,255.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2018-09,597.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2018-10,356.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2018-11,468.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2018-12,532.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2019-01,487.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2019-02,450.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2019-03,554.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2019-04,315.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2019-05,371.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2019-06,345.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2019-07,415.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2019-08,332.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2019-09,425.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2019-10,444.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2019-11,530.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2019-12,494.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2020-01,457.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2020-02,469.200,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2020-03,463.900,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2020-04,336.100,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2020-05,459.300,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2020-06,426.200,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2020-07,485.600,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2020-08,467.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2020-09,369.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2020-10,442.600,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2020-11,438.600,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2020-12,558.400,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2021-01,586.200,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2021-02,486.400,
