DATAFLOW,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2016-04,165.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2016-05,127.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2016-06,82.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2016-07,167.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2016-08,234.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2016-09,333.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2016-10,315.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2016-11,387.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2016-12,542.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2017-01,452.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2017-02,386.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2017-03,289.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2017-04,301.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2017-05,315.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2017-06,375.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2017-07,494.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2017-08,579.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2017-09,634.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2017-10,645.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2017-11,768.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2017-12,541.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2018-01,518.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2018-02,473.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2018-03,513.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2018-04,368.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2018-05,370.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2018-06,677.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2018-07,701.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2018-08,755.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2018-09,673.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2018-10,714.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2018-11,711.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2018-12,706.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2019-01,651.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2019-02,593.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2019-03,596.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2019-04,794.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2019-05,767.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2019-06,799.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2019-07,937.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2019-08,921.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2019-09,965.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2019-10,700.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2019-11,579.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2019-12,690.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2020-01,574.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2020-02,730.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2020-03,765.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2020-04,774.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2020-05,277.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2020-06,360.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2020-07,349.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2020-08,289.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2020-09,310.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2020-10,388.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2020-11,417.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2020-12,557.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2021-01,163.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2021-02,283.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,HU,2021-03,160.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2014-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2015-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2016-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2017-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2018-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2019-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2021-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2021-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IE,2021-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-01,30.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-02,24.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-03,21.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-04,16.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-05,13.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-06,13.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-07,18.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-08,15.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-09,15.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-10,20.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-11,23.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2014-12,29.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-01,29.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-02,24.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-03,21.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-04,14.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-05,11.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-06,15.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-07,11.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-08,16.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-09,14.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-10,21.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-11,20.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2015-12,24.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-01,24.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-02,18.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-03,18.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-04,16.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-05,13.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-06,9.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-07,19.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-08,11.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-09,10.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-10,19.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-11,27.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2016-12,28.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-01,31.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-02,37.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-03,16.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-04,16.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-05,13.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-06,16.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-07,20.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-08,10.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-09,36.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-10,19.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-11,29.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2017-12,28.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-01,32.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-02,40.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-03,53.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-04,19.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-05,18.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-06,11.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-07,16.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-08,33.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-09,27.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-10,26.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-11,90.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2018-12,31.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-01,29.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-02,20.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-03,20.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-04,28.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-05,17.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-06,23.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-07,27.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-08,18.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-09,21.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-10,26.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-11,42.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2019-12,55.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-01,27.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-02,24.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-03,23.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-04,16.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-05,14.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-06,15.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-07,16.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-08,40.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-09,25.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-10,51.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-11,28.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2020-12,36.600,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2021-01,110.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2021-02,46.500,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,IT,2021-03,24.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-01,219.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-02,236.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-03,212.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-04,149.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-05,135.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-06,108.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-07,116.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-08,124.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-09,118.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-10,162.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-11,223.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2014-12,239.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-01,243.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-02,221.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-03,227.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-04,170.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-05,106.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-06,110.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-07,111.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-08,112.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-09,154.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-10,188.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-11,237.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2015-12,254.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-01,264.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-02,220.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-03,218.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-04,138.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-05,122.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-06,110.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-07,143.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-08,146.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-09,176.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-10,202.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-11,230.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2016-12,247.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-01,276.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-02,226.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-03,210.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-04,200.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,LT,2017-05,148.000,
