Date,eurusd_close,gbpusd_close,usdchf_close,usdjpy_close,eurjpy_close,usdcad_close,audusd_close,ds,y,consumer_price_index,GDP_US,inflation,covid_US,covid_EU,US_UNRATE,FEDFUNDS,EU_INTEREST,EU_REPO,sentiment,sentiment1,neutral,positive,negative
2011-12-02,1.346692442893982,1.568307638168335,0.9155300259590149,77.75,104.69999694824219,1.0142300128936768,1.0222963094711304,2011-12-02,1.346692442893982,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-05,1.3419036865234375,1.5609878301620483,0.9201300144195557,78.08000183105469,104.76000213623047,1.0170999765396118,1.0240026712417603,2011-12-05,1.3419036865234375,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-06,1.3386701345443726,1.564308762550354,0.9215999841690063,77.81199645996094,104.12000274658203,1.0168999433517456,1.0256620645523071,2011-12-06,1.3386701345443726,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-07,1.3412017822265625,1.5606955289840698,0.9251000285148621,77.75,104.24199676513672,1.0090399980545044,1.0249052047729492,2011-12-07,1.3412017822265625,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-08,1.3403747081756592,1.5700312852859497,0.9241700172424316,77.6729965209961,104.072998046875,1.0094499588012695,1.0276541709899902,2011-12-08,1.3403747081756592,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-09,1.3345433473587036,1.5637950897216797,0.925599992275238,77.68000030517578,103.66000366210938,1.0223000049591064,1.017822027206421,2011-12-09,1.3345433473587036,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-12,1.3371665477752686,1.5654107332229614,0.9255200028419495,77.61199951171875,103.77999877929688,1.018399953842163,1.0206997394561768,2011-12-12,1.3371665477752686,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-13,1.3171066045761108,1.5580692291259766,0.9386000037193298,77.93900299072266,102.61000061035156,1.0276000499725342,1.0041571855545044,2011-12-13,1.3171066045761108,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-14,1.3019137382507324,1.5480115413665771,0.9461899995803833,77.96099853515625,101.48100280761719,1.0343999862670898,0.9989012479782104,2011-12-14,1.3019137382507324,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-15,1.2988024950027466,1.5475084781646729,0.9538000226020813,78.10800170898438,101.43000030517578,1.0388000011444092,0.9902951717376709,2011-12-15,1.2988024950027466,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-16,1.302965521812439,1.5522888898849487,0.9397000074386597,77.83999633789062,101.41400146484375,1.0333000421524048,0.9938382506370544,2011-12-16,1.302965521812439,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-19,1.3036959171295166,1.5525058507919312,0.9362999796867371,77.80999755859375,101.42900085449219,1.0384000539779663,0.9964129328727722,2011-12-19,1.3036959171295166,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-20,1.3007792234420776,1.550988793373108,0.9366999864578247,78.01000213623047,101.45999908447266,1.0377999544143677,0.9917683601379395,2011-12-20,1.3007792234420776,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-21,1.3087977170944214,1.567103385925293,0.9312999844551086,77.83999633789062,101.87999725341797,1.028499960899353,1.007901906967163,2011-12-21,1.3087977170944214,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-22,1.3040019273757935,1.567103385925293,0.9362999796867371,78.06999969482422,101.77100372314453,1.0273000001907349,1.0074145793914795,2011-12-22,1.3040019273757935,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-23,1.3056023120880127,1.5679880380630493,0.9354000091552734,78.16000366210938,102.04000091552734,1.0210000276565552,1.0133970975875854,2011-12-23,1.3056023120880127,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-26,1.3044953346252441,1.5596973896026611,0.9365000128746033,78.08000183105469,101.83000183105469,1.020400047302246,1.0157955884933472,2011-12-26,1.3044953346252441,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-27,1.3050570487976074,1.5618897676467896,0.9366000294685364,78.02999877929688,101.77999877929688,1.0204999446868896,1.0160020589828491,2011-12-27,1.3050570487976074,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-28,1.307206630706787,1.5664896965026855,0.9341999888420105,77.87000274658203,101.7699966430664,1.0194000005722046,1.0147957801818848,2011-12-28,1.307206630706787,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-29,1.292724609375,1.5444016456604004,0.9434000253677368,77.94599914550781,100.74199676513672,1.0253000259399414,1.0078917741775513,2011-12-29,1.292724609375,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2011-12-30,1.2956053018569946,1.5415922403335571,0.9401900172233582,77.65899658203125,100.58699798583984,1.020300030708313,1.0140959024429321,2011-12-30,1.2956053018569946,227.223,15796.46,,0.0,0.0,8.5,0.07,0.52,1.39,,,,,
2012-01-02,1.2960082292556763,1.5512052774429321,0.9380999803543091,77.0199966430664,99.61000061035156,1.020900011062622,1.0208040475845337,2012-01-02,1.2960082292556763,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-03,1.2940963506698608,1.5519996881484985,0.9394000172615051,76.93000030517578,99.53199768066406,1.0174000263214111,1.0253992080688477,2012-01-03,1.2940963506698608,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-04,1.3056023120880127,1.5644066333770752,0.9319000244140625,76.72200012207031,100.14600372314453,1.0111000537872314,1.0370001792907715,2012-01-04,1.3056023120880127,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-05,1.2931424379348755,1.5609389543533325,0.9420999884605408,76.70999908447266,99.19000244140625,1.0133999586105347,1.0341261625289917,2012-01-05,1.2931424379348755,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-06,1.279606819152832,1.5501713752746582,0.9520999789237976,77.1510009765625,98.70700073242188,1.0196000337600708,1.0257041454315186,2012-01-06,1.279606819152832,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-09,1.2680377960205078,1.541948676109314,0.9585000276565552,76.91000366210938,97.5009994506836,1.029099941253662,1.01980459690094,2012-01-09,1.2680377960205078,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-10,1.2775959968566895,1.545905590057373,0.9478999972343445,76.86000061035156,98.16999816894531,1.0224000215530396,1.0253992080688477,2012-01-10,1.2775959968566895,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-11,1.2751848697662354,1.5474605560302734,0.9506800174713135,76.8499984741211,98.00499725341797,1.016700029373169,1.0298025608062744,2012-01-11,1.2751848697662354,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-12,1.272394061088562,1.5336012840270996,0.9531999826431274,76.85800170898438,97.7770004272461,1.0182000398635864,1.03152334690094,2012-01-12,1.272394061088562,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-13,1.2820513248443604,1.5342129468917847,0.9437999725341797,76.77899932861328,98.43900299072266,1.0180000066757202,1.0336664915084839,2012-01-13,1.2820513248443604,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-16,1.2647020816802979,1.5300110578536987,0.9544000029563904,76.91000366210938,97.3010025024414,1.0242999792099,1.0281190872192383,2012-01-16,1.2647020816802979,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-17,1.2667046785354614,1.5324965715408325,0.9553999900817871,76.81999969482422,97.29900360107422,1.0176000595092773,1.032002329826355,2012-01-17,1.2667046785354614,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-18,1.2745997905731201,1.5338599681854248,0.9490000009536743,76.81999969482422,97.9000015258789,1.014799952507019,1.0379796028137207,2012-01-18,1.2745997905731201,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-19,1.2866039276123047,1.542995572090149,0.9387999773025513,76.76699829101562,98.75800323486328,1.0115000009536743,1.041894555091858,2012-01-19,1.2866039276123047,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-20,1.2964956760406494,1.5488266944885254,0.932200014591217,77.08000183105469,99.89900207519531,1.0115000009536743,1.041590690612793,2012-01-20,1.2964956760406494,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-23,1.2884771823883057,1.554557204246521,0.9369500279426575,76.95999908447266,99.18399810791016,1.0149999856948853,1.0468025207519531,2012-01-23,1.2884771823883057,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-24,1.3026939630508423,1.5578993558883667,0.9274600148200989,77.0,100.25700378417969,1.007390022277832,1.052897572517395,2012-01-24,1.3026939630508423,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-25,1.304103970527649,1.5626953840255737,0.9275000095367432,77.68699645996094,101.26100158691406,1.0089999437332153,1.047998309135437,2012-01-25,1.304103970527649,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-26,1.3107362985610962,1.5660971403121948,0.9217000007629395,77.7699966430664,101.91600036621094,1.0044000148773193,1.0592883825302124,2012-01-26,1.3107362985610962,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-27,1.3092775344848633,1.5682092905044556,,77.45999908447266,101.4219970703125,1.0024000406265259,1.061582326889038,2012-01-27,1.3092775344848633,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-30,1.3207945823669434,1.5724011659622192,0.913100004196167,76.73200225830078,101.33999633789062,1.0013999938964844,1.0637166500091553,2012-01-30,1.3207945823669434,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-01-31,1.3139568567276,1.570845127105713,,76.36000061035156,100.33000183105469,1.0024000406265259,1.05860435962677,2012-01-31,1.3139568567276,227.842,16019.758,,0.0,0.0,8.3,0.08,0.51,1.31,,,,,
2012-02-01,1.3077024221420288,1.5760440826416016,0.9204000234603882,76.2699966430664,99.72000122070312,1.0029799938201904,1.060805320739746,2012-02-01,1.3077024221420288,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-02,1.317002534866333,1.5842838287353516,0.9143999814987183,76.18900299072266,100.3270034790039,0.9975000023841858,1.071799874305725,2012-02-02,1.317002534866333,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-03,1.3137152194976807,1.5802781581878662,0.9172999858856201,76.18000030517578,100.05000305175781,0.9994000196456909,1.0705033540725708,2012-02-03,1.3137152194976807,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-06,1.31271493434906,1.5803030729293823,0.9190999865531921,76.5510025024414,100.47000122070312,0.9934999942779541,1.0751993656158447,2012-02-06,1.31271493434906,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-07,1.3121638298034668,1.5812777280807495,0.9193999767303467,76.55000305175781,100.4209976196289,0.9962000250816345,1.0722020864486694,2012-02-07,1.3121638298034668,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-08,1.3248542547225952,1.5893198251724243,0.9122300148010254,76.79000091552734,101.70899963378906,0.9950600266456604,1.0797970294952393,2012-02-08,1.3248542547225952,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-09,1.3248542547225952,1.5812777280807495,0.9132999777793884,77.05999755859375,102.09100341796875,0.9962999820709229,1.0787951946258545,2012-02-09,1.3248542547225952,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-10,1.3278449773788452,1.5812777280807495,0.9121000170707703,77.63200378417969,103.06300354003906,0.995199978351593,1.0769131183624268,2012-02-10,1.3278449773788452,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-13,1.3236793279647827,1.5782082080841064,0.9138000011444092,77.69999694824219,102.83999633789062,1.000100016593933,1.0709046125411987,2012-02-13,1.3236793279647827,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-14,1.3157894611358643,1.572574257850647,0.9185699820518494,77.51000213623047,101.95600128173828,1.0009000301361084,1.0705033540725708,2012-02-14,1.3157894611358643,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-15,1.3133701086044312,1.5691196918487549,0.9194999933242798,78.36000061035156,102.91000366210938,0.9984999895095825,1.0704002380371094,2012-02-15,1.3133701086044312,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-16,1.3058068752288818,1.568873643875122,0.9243000149726868,78.4800033569336,102.46600341796875,1.0003000497817993,1.0687299966812134,2012-02-16,1.3058068752288818,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-17,1.3126804828643799,1.5807777643203735,0.9190999865531921,78.8239974975586,103.4739990234375,0.9966999888420105,1.0750607252120972,2012-02-17,1.3126804828643799,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-20,1.3227163553237915,1.5869237184524536,0.9144999980926514,79.78800201416016,105.5199966430664,0.9914000034332275,1.0803452730178833,2012-02-20,1.3227163553237915,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-21,1.3204805850982666,1.5828293561935425,0.9136000275611877,79.58599853515625,105.0989990234375,0.9948999881744385,1.0722020864486694,2012-02-21,1.3204805850982666,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-22,1.324327826499939,1.5790305137634277,0.9115999937057495,79.83000183105469,105.73600006103516,0.9965999722480774,1.066996693611145,2012-02-22,1.324327826499939,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-23,1.325574278831482,1.5672016143798828,0.9106000065803528,80.27999877929688,106.33000183105469,0.9998999834060669,1.0624960660934448,2012-02-23,1.325574278831482,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-24,1.337363362312317,1.5745551586151123,0.9007999897003174,79.93000030517578,106.89299774169922,0.9972000122070312,1.0728002786636353,2012-02-24,1.337363362312317,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-27,1.3467106819152832,1.5886884927749634,0.8942000269889832,81.47100067138672,109.73500061035156,0.9995999932289124,1.0695186853408813,2012-02-27,1.3467106819152832,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-28,1.3406623601913452,1.5832804441452026,0.8985000252723694,80.46399688720703,107.88099670410156,0.9980999827384949,1.0759166479110718,2012-02-28,1.3406623601913452,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-02-29,1.3477997779846191,1.5922045707702637,0.89410001039505,80.4800033569336,108.45999908447266,0.9937000274658203,1.0799602270126343,2012-02-29,1.3477997779846191,228.329,16019.758,,0.0,0.0,8.3,0.1,0.5,1.09,,,,,
2012-03-01,1.3320900201797485,1.5923566818237305,0.9044700264930725,81.2760009765625,108.29900360107422,0.9883999824523926,1.0741138458251953,2012-03-01,1.3320900201797485,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-02,1.3322675228118896,1.595914363861084,0.905489981174469,81.12000274658203,108.02999877929688,0.9852499961853027,1.0807772874832153,2012-03-02,1.3322675228118896,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-05,1.318617582321167,1.5833055973052979,0.9146999716758728,81.62699890136719,107.62200164794922,0.9894000291824341,1.072259545326233,2012-03-05,1.318617582321167,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-06,1.3225764036178589,1.58755362033844,0.9117400050163269,81.51799774169922,107.80699920654297,0.9937999844551086,1.0677030086517334,2012-03-06,1.3225764036178589,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-07,1.3123359680175781,1.5723271369934082,0.9184799790382385,80.66000366210938,105.83000183105469,1.001099944114685,1.056602120399475,2012-03-07,1.3123359680175781,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-08,1.3139914274215698,1.573564052581787,0.9169800281524658,81.33799743652344,106.88200378417969,0.998199999332428,1.0568814277648926,2012-03-08,1.3139914274215698,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-09,1.327492356300354,1.582528829574585,0.9081000089645386,81.58000183105469,108.28099822998047,0.9902999997138977,1.0644639730453491,2012-03-09,1.327492356300354,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-12,1.312508225440979,1.5672998428344727,0.9187999963760376,82.37300109863281,108.08000183105469,0.9902999997138977,1.0563342571258545,2012-03-12,1.312508225440979,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-13,1.3168290853500366,1.5654351711273193,0.9151999950408936,82.36299896240234,108.44599914550781,0.9914000034332275,1.0532968044281006,2012-03-13,1.3168290853500366,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-14,1.30804443359375,1.5705984830856323,0.9233999848365784,82.95999908447266,108.48999786376953,0.9882000088691711,1.0542962551116943,2012-03-14,1.30804443359375,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-15,1.3022528886795044,1.5654351711273193,0.9314000010490417,83.83999633789062,109.19200134277344,0.9937000274658203,1.0440047979354858,2012-03-15,1.3022528886795044,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-16,1.3078734874725342,1.5703518390655518,0.9232000112533569,83.49199676513672,109.177001953125,0.9922000169754028,1.0521000623703003,2012-03-16,1.3078734874725342,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-19,1.3177140951156616,1.5837068557739258,0.9154999852180481,83.44999694824219,109.95999908447266,0.9909499883651733,1.0601980686187744,2012-03-19,1.3177140951156616,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-20,1.3229262828826904,1.5888147354125977,0.9117000102996826,83.37000274658203,110.30000305175781,0.9876000285148621,1.059984564781189,2012-03-20,1.3229262828826904,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-21,1.323766827583313,1.586294412612915,0.9108999967575073,83.6500015258789,110.7509994506836,0.9909999966621399,1.0485148429870605,2012-03-21,1.323766827583313,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-22,1.3218770027160645,1.58755362033844,0.9121999740600586,83.2030029296875,109.9729995727539,0.9919000267982483,1.0459047555923462,2012-03-22,1.3218770027160645,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-23,1.3204805850982666,1.5827794075012207,0.9128000140190125,82.51000213623047,108.96800231933594,0.9987000226974487,1.0401498079299927,2012-03-23,1.3204805850982666,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-26,1.328303575515747,1.5878056287765503,0.9071999788284302,82.58899688720703,109.7020034790039,0.996399998664856,1.048866629600525,2012-03-26,1.328303575515747,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-27,1.3360053300857544,1.596169114112854,0.902899980545044,82.98699951171875,110.86699676513672,0.9912999868392944,1.052698016166687,2012-03-27,1.3360053300857544,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-28,1.3328713178634644,1.5954052209854126,0.9045000076293945,83.0479965209961,110.70500183105469,0.9955000281333923,1.0443209409713745,2012-03-28,1.3328713178634644,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-29,1.3326226472854614,1.5893198251724243,0.9043999910354614,82.83200073242188,110.36000061035156,0.9976999759674072,1.039198637008667,2012-03-29,1.3326226472854614,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-03-30,1.3313806056976318,1.595914363861084,0.9053999781608582,82.27300262451172,109.53600311279297,0.996399998664856,1.0374951362609863,2012-03-30,1.3313806056976318,228.807,16019.758,,0.0,0.0,8.2,0.13,0.49,0.99,,,,,
2012-04-02,1.3358268737792969,1.6014091968536377,0.901199996471405,82.87000274658203,110.68000030517578,0.9961000084877014,1.0426006317138672,2012-04-02,1.3358268737792969,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-03,1.3333333730697632,1.6038492918014526,0.9028000235557556,81.54000091552734,108.73500061035156,0.9900000095367432,1.0429269075393677,2012-04-03,1.3333333730697632,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-04,1.3225239515304565,1.590659737586975,0.910860002040863,82.83000183105469,109.54499816894531,0.9908999800682068,1.0309809446334839,2012-04-04,1.3225239515304565,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-05,1.314405918121338,1.5903308391571045,0.9154999852180481,82.44000244140625,108.3499984741211,0.9962999820709229,1.0280978679656982,2012-04-05,1.314405918121338,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-06,1.3065063953399658,1.5830299854278564,0.9199000000953674,82.2699966430664,107.38899993896484,0.9930999875068665,1.0295162200927734,2012-04-06,1.3065063953399658,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-09,1.3079075813293457,1.5880577564239502,0.9185000061988831,81.33000183105469,106.4020004272461,0.9973999857902527,1.0287959575653076,2012-04-09,1.3079075813293457,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-10,1.311131477355957,1.5908114910125732,0.9169999957084656,81.64299774169922,107.03099822998047,0.9965000152587891,1.0310128927230835,2012-04-10,1.311131477355957,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-11,1.3073604106903076,1.5855399370193481,0.9187999963760376,80.69400024414062,105.49700164794922,1.0047999620437622,1.0233948230743408,2012-04-11,1.3073604106903076,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-12,1.311991572380066,1.5923566818237305,0.9171000123023987,81.00800323486328,106.26300048828125,1.0032999515533447,1.032002329826355,2012-04-12,1.311991572380066,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-13,1.318913221359253,1.595914363861084,0.9110999703407288,80.93000030517578,106.74199676513672,0.994700014591217,1.0438958406448364,2012-04-13,1.318913221359253,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-16,1.30565345287323,1.5850372314453125,0.9215999841690063,80.9020004272461,105.54900360107422,0.9989500045776367,1.0343722105026245,2012-04-16,1.30565345287323,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-17,1.3126804828643799,1.5895723104476929,0.9156000018119812,80.38099670410156,105.51200103759766,0.9997000098228455,1.035400390625,2012-04-17,1.3126804828643799,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-18,1.3135426044464111,1.594209909439087,0.9146999716758728,81.05999755859375,106.45999908447266,0.9889000058174133,1.040680170059204,2012-04-18,1.3135426044464111,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-19,1.311991572380066,1.6023072004318237,0.916100025177002,81.30000305175781,106.66200256347656,0.9908000230789185,1.0372260808944702,2012-04-19,1.311991572380066,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-20,1.314578652381897,1.6061676740646362,0.9144999980926514,81.60900115966797,107.2750015258789,0.9944000244140625,1.0346397161483765,2012-04-20,1.314578652381897,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-23,1.3204805850982666,1.6131634712219238,0.9096800088882446,81.5999984741211,107.77200317382812,0.9930999875068665,1.0384000539779663,2012-04-23,1.3204805850982666,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-24,1.3152011632919312,1.6121231317520142,0.9136000275611877,81.08000183105469,106.64600372314453,0.9909999966621399,1.0310978889465332,2012-04-24,1.3152011632919312,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-25,1.3197835683822632,1.614465594291687,0.9104999899864197,81.38999938964844,107.4000015258789,0.9866999983787537,1.0333994626998901,2012-04-25,1.3197835683822632,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-26,1.323276400566101,1.6178088188171387,0.9080399870872498,81.30000305175781,107.57099914550781,0.9825000166893005,1.0362050533294678,2012-04-26,1.323276400566101,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-27,1.319087266921997,1.617861270904541,0.9108999967575073,81.05799865722656,106.91500091552734,0.98580002784729,1.0366991758346558,2012-04-27,1.319087266921997,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-04-30,1.3241524696350098,1.6281341314315796,0.9071000218391418,80.3499984741211,106.38999938964844,0.98089998960495,1.0456314086914062,2012-04-30,1.3241524696350098,229.187,16152.257,,0.0,0.0,8.2,0.14,0.47,1.43,,,,,
2012-05-01,1.3239772319793701,1.6233766078948975,0.9074000120162964,79.9209976196289,105.79000091552734,0.9877899885177612,1.0421985387802124,2012-05-01,1.3239772319793701,228.713,16152.257,,0.0,0.0,8.2,0.16,0.46,0.96,,,,,
2012-05-02,1.3239772319793701,1.6223231554031372,0.9074699878692627,80.20999908447266,106.18299865722656,0.9854999780654907,1.033698558807373,2012-05-02,1.3239772319793701,228.713,16152.257,,0.0,0.0,8.2,0.16,0.46,0.96,,,,,
2012-05-03,1.3147515058517456,1.6193020343780518,0.9138000011444092,80.12100219726562,105.33699798583984,0.9865999817848206,1.0307791233062744,2012-05-03,1.3147515058517456,228.713,16152.257,,0.0,0.0,8.2,0.16,0.46,0.96,,,,,
2012-05-04,1.3156163692474365,1.619197130203247,0.9132999777793884,80.20999908447266,105.5199966430664,0.9878000020980835,1.0267994403839111,2012-05-04,1.3156163692474365,228.713,16152.257,,0.0,0.0,8.2,0.16,0.46,0.96,,,,,
2012-05-07,1.297033667564392,1.6123050451278687,0.9262099862098694,79.81800079345703,103.50900268554688,0.9980999827384949,1.0124019384384155,2012-05-07,1.297033667564392,228.713,16152.257,,0.0,0.0,8.2,0.16,0.46,0.96,,,,,
2012-05-08,1.306165099143982,1.6194331645965576,0.9197700023651123,79.91999816894531,104.36799621582031,0.992330014705658,1.0215651988983154,2012-05-08,1.306165099143982,228.713,16152.257,,0.0,0.0,8.2,0.16,0.46,0.96,,,,,
2012-05-09,1.299545168876648,1.6147263050079346,0.9243000149726868,79.86000061035156,103.7699966430664,0.9994999766349792,1.0102949142456055,2012-05-09,1.299545168876648,228.713,16152.257,,0.0,0.0,8.2,0.16,0.46,0.96,,,,,
